inspection_id,name,aka_name,facility_type,risk,address,city,state,zip,date,inspection_type,results,violations,latitude,longitude,location
1975742,LA DELICIA MICHOACANA,LA DELICIA MICHOACANA,Restaurant,Risk 2 (Medium),5146 S ARCHER AVE ,CHICAGO,IL,60632,11/18/2016,Canvass,Pass,37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: REPLACE THE BROKEN SELF-CLOSING DOOR DEVICE ON THE WASHROOM DOOR.,41.80053572592798,-87.73169149704607,"(-87.73169149704606, 41.80053572592798)"
234079,LINCOLN STATION,LINCOLN STATION,Restaurant,Risk 1 (High),2430  -2432 N LINCOLN AVE ,CHICAGO,IL,60614,05/19/2010,Canvass,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: All food not stored in the original container shall be stored in properly labeled containers. ALL PREPARED FOODS IN WALK IN COOLER MUST BE LABELED AND DATED. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. AREA UNDER FLAT TOP GRILL AND UNDER SLICER WITH EXCESSIVE FOOD DEBRIS, MUST CLEAN AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. ALL ITEMS STORED IN REAR STORAGE ROOM MUST BE ELEVATED FROM FLOOR 6' OR ABOVE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. HOLES IN WALLS @ THREE COMPARTMENT SINK AND UNDER DISH MACHINE, MUST SEAL.  CHIPPING PLASTER IN WALL AT MOP SINK, MUST REPAIR. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. LEAK AT NOZZLE ON ONE COMPARTMENT PREP SINK, MUST REPAIR.  LEAK FROM CEILING/PIPING IN BASEMENT, MUST REPAIR.",41.92606441246732,-87.6498410225768,"(-87.64984102257678, 41.92606441246732)"
1389254,"FRANK'S CHICAGO SHRIMP HOUSE, INC.",FRANK'S CHICAGO SHRIMP HOUSE,Restaurant,Risk 1 (High),5052 W IRVING PARK RD ,CHICAGO,IL,60641,11/20/2013,Canvass,Pass,38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: VENTILATION COVERS THRU-OUT PREMISES HAS BUILD UP OF DUST & GREASE. MUST DETAIL CLEAN. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: NEED TO PROVIDE WALK IN COOLER AND METAL STEM THERMOMETERS.,41.95344289157839,-87.75439576492936,"(-87.75439576492936, 41.95344289157839)"
1547134,CLUB LAGO,CLUB LAGO,Restaurant,Risk 1 (High),331 W SUPERIOR ST ,CHICAGO,IL,60654,06/15/2015,Canvass,Pass w/ Conditions,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: NOTED INTERNAL TEMPERATURES OF THE FOLLOWING POTENTIALLY HAZARDOUS FOOD ITEMS TO BE IMPROPER:-PASTA 45.1F, LIQUID EGGS 47.2F, CHICKEN 48.5F, SAUSAGE 63.1F, TURKEY 46.5F, BOILED EGGS 48.5F. MANAGER IMMEDIATELY AND VOLUNTARILY DISPOSED OF 6 LBS OF PRODUCTS WORTH $14.00 THROUGH DENATURING PROCESS.  CITATION ISSUED FOR CRITICAL VIOLATION #7-38-005(A) | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: NOTED DIRT, DEBRIS, OLD FOOD PARTICLE AND SPILLS INSIDE SERVICE PREP LINE COOLERS AND AROUND THE HOT HOLDING UNIT. NOTED OLD MEAT PARTICLES INSIDE MEAT GRINDER AT THE KITCHEN. NOTED GREASE, FOOD PARTICLES AND DEBRIS ON RAILING OF 2 DOOR REFRIGERATION UNIT. INSTRUCTED TO DETAIL CLEAN ALL ABOVE AREAS AND MAINTAIN.MUST ALSO CLEAN AND MAINTAIN RUBBER GASKETS AT DOOR OF SERVICE COOLER. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: INSTRUCTED TO CLEAN FLOORS ALONG WALL BASE AND UNDERNEATH HEAVY EQUIPMENT ESPECIALLY AT THE BASEMENT FOOD STORAGE AREA AND SECOND FLOOR. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NOTED HEAVY DUST ACCUMULATION ON FANS INSIDE BEER WALK IN COOLER AT THE BASEMENT FOOD STORAGE AREA. INSTRUCTED TO CLEAN AND MAINTAIN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: NOTED HEAVY CLUTTER ON SHELVES AND FLOORS AT THE BASEMENT FOOD STORAGE AND SECOND FLOOR DRY STORAGE AREA. INSTRUCTED TO CLEAN, ORGANIZE AND OR REMOVE ALL UNNECESSARY ARTICLES AND MAINTAIN.",41.89544525871272,-87.63707141187533,"(-87.63707141187533, 41.89544525871272)"
2370362,3JJJ'S BETTER TASTE JAMAICAN JERK RESTAURANT,3JJJ'S BETTER TASTE JAMAICAN JERK RESTAURANT,Mobile Food Dispenser,Risk 3 (Low),409 E 103RD ST ,CHICAGO,IL,60628,06/11/2018,Complaint,Pass,,41.70721220021213,-87.61336681197594,"(-87.61336681197594, 41.707212200212126)"
2169661,"WENDY'S PROPERTIES,LLC",WENDY'S,Restaurant,Risk 1 (High),8645 S STONY ISLAND AVE ,CHICAGO,IL,60617,05/11/2018,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INSTRUCTED TO CLEAN INTERIOR BOTTOMS OF FRYERS AND EXTERIOR SURFACES OF GRILLS TO REMOVE GREASE.   | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: INSTRUCTED TO DETAIL CLEAN FLOORS UNDER AROUND AND BEHIND KITCHEN AND COOKING EQUIPMENT TO REMOVE GREASE AND OTHER DEBRIS AND MAINTAIN. INSTRUCTED TO DETAIL CLEAN ALL FLOOR DRAINS AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: INSTRUCTED TO CLEAN WALLS AROUND AND BEHIND COOKING EQUIPMENT. INSTRUCTED TO REPAIR LOOSE METAL PANEL INSIDE OF FRONT WALK-IN COOLER BY DOOR. INSTRUCTED TO REMOVE DUST FROM CEILING TILE, VENTS AND LIGHT SHIELDS THROUGH OUT KITCHEN WHERE NEEDED. INSTRUCTED TO CLEAN INSIDE HOODED AREAS ABOVE COOKING EQUIPMENT (GRILLS AND FRYERS) AND TO REMOVE ANY PEELING PAINT.",41.73740694106814,-87.58506914027943,"(-87.58506914027942, 41.73740694106813)"
2370380,GRAND LUX CAFE,GRAND LUX CAFE,Restaurant,Risk 1 (High),111 E ONTARIO Street,CHICAGO,IL,60611,04/16/2020,Complaint,No Entry,,41.89321622302089,-87.62481244397594,"(-87.62481244397594, 41.89321622302089)"
1401635,7 ELEVEN #29726J,7 ELEVEN,Grocery Store,Risk 2 (Medium),3700 N BROADWAY ,CHICAGO,IL,60613,03/04/2014,Canvass,Pass w/ Conditions,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: THE WALK IN COOLER HAS AN AMBIENT AIR TEMPERATURE OF 52.4f AND THE PIZZA HOT HOLDING UNIT HAS A 130f AMBIENT AIR TEMPERATURE.    THE WALK IN COOLER SOUTH REFRIGERATION UNIT HAD BEEN TURNED OFF AND WHEN TURNED ON AGAIN BROUGHT THE UNIT TEMPERATURE DOWN TO 40f.    THE PIZZA HOT HOLDING UNIT IS TAGGED HELD FOR INSPECTION UNTIL REPAIRED OR REPLACED.  EMAIL A TAG REMOVAL REQUEST TO CDPHFOOD@CITYOFCHICAGO.ORG OR FAX ONE TO (312) 746-8040. | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: 100 POUNDS OF MILK, 'NAKED JUICE' MARKED KEEP REFRIGERATED, BACON AND EGGS WERE FOUND AT 48f TO 57.3f INTERNAL TEMPERATURE.    2 POUNDS OF PIZZA AND COOKED POTATOES WERE BEING HELD AT 120.3f    102 POUNDS OF PRODUCT VALUED AT $450.00 WAS DISCARDED AT THIS TIME. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: THE WALK IN COOLER DOOR DOES NOT CLOSE PROPERLY AND THE GASKET ON THE BOTTOM DOES NOT SEAL, REPAIR THE COOLER DOOR.  THE ICE DISPENSER IS DIRTY, HAVE THE UNIT SANITIZED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: THE WALK IN COOLER FLOOR IS DIRTY AND HAS A DRIED UP MILK BUILDUP, CLEAN THE COOLER FLOOR. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: THE THREE COMPARTMENT SINK BACKSPLASH IS DIRTY, CLEAN AREA AND REPAINT AS NEEDED.",41.949157243365505,-87.64852661788834,"(-87.64852661788835, 41.9491572433655)"
1575337,SAUGANASH SCHOOL FOR THE YOUNG YEARS,SAUGANASH SCHOOL FOR THE YOUNG YEARS,Children's Services Facility,Risk 3 (Low),4541 W PETERSON AVE ,CHICAGO,IL,60646,09/10/2015,License,Fail,"8. SANITIZING RINSE FOR EQUIPMENT AND UTENSILS:  CLEAN, PROPER TEMPERATURE, CONCENTRATION, EXPOSURE TIME - Comments: ESTABLISHMENT DOES NOT HAVE THREE COMPARTMENT TO WASH, RINSE OR SANITIZE UTENSILS OR EQUIPMENT FOR CHILDREN. INSTRUCTED THAT IF PREMISES SERVES OPEN FOOD, THREE COMPARTMENT SINK MUST BE INSTALLED WITH DRAINBOARD, GREASE TRAP AND HOT AND COLD RUNNING WATER. CRITICAL CITATION ISSUED 7-38-030. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: STORAGE BINS STORED ON FLOOR IN STORAGE AREA ON STAGE. INSTRUCTED TO ELEVATE ALL SUPPLIES 6 INCHES OR HIGHER AND AWAY FROM WALL. ",41.98985673339672,-87.74242662401298,"(-87.74242662401299, 41.98985673339672)"
2105118,NOT JUST COOKIES BAKERY,NOT JUST COOKIES,Bakery,Risk 3 (Low),901 S PLYMOUTH CT ,CHICAGO,IL,60605,11/21/2017,License,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED A LARGE HOLE IN THE WALL LOCATED BY THE EXPOSED HAND SINK LOCATED IN THE REAR. INSTRUCTED TO MAKE WALL SMOOTH AND EASILY CLEANABLE.",41.870500910761905,-87.6284461002255,"(-87.6284461002255, 41.870500910761905)"
1229366,ARTISAN  CATERING,THE BENTO BOX,Restaurant,Risk 1 (High),2246 W ARMITAGE AVE ,CHICAGO,IL,60647,06/05/2012,License,Pass,,41.91773476803251,-87.68438612753275,"(-87.68438612753275, 41.91773476803251)"
1490544,CARNICERIA Y FRUTERIA 'LOS ALTOS' INC.,CARNICERIA Y FRUTERIA LOS ALTOS,Grocery Store,Risk 1 (High),2959 W 40TH ST ,CHICAGO,IL,60632,07/14/2014,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED SHELF IN COOKING AREA WITH PEELING PAINT. RESTORE SURFACE TO SMOOTH EASILY CLEANBLE SURFACE AND MAINTIAN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED WALL VENT IN BUTCHER AREA UNCLEAN WITH DIRT ACCUMULATION. CLEAN AND MAINTAIN WALL VENT. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED MOP SINK UNCLEAN WITH DIRT ACCUMUALTION. CLEAN AND MAINTAIN MOP SINK IN A SANITARY CONDITION. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED ICE MACHINE UNCLEAN WITH LIME BUILDUP ON INTERIOR AND BLACK MOLD LIKE SUBSTANCE ON INTERIOR. ICE IS ONLY USED TO ICE DOWN RAW MEAT AND IS NOT USED FOR CONSUMPTION. MUST EMPTY ICE MACHINE, CLEAN AND SANITIZE MACHINE. MAINTIAN ICE MACHINE IN A SANITARY CONDTION AT ALL TIMES. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED FLOORS IN FURNACE ROOM CONTAINING FOOD SUPPLIES AND COOKING SUPLIES UNCLEAN. CLEAN FLOORS BEHIND AND AROUND FURNACE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED WALLS IN BUTCHER BEHIND MEAT GRINDER WITH FOOD DEBRIS. CLEAN AND MAINTIAN WALLS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED LEAK UNDERNEATH 3 COMPARTMENT SINK IN BUTCHER AREA. REPAIR AND MAINTIAN LEAK AT 3 COMPARTMENT SINK. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED LEAK AT FAUCET AT 3 COMPARTMENT SINK IN COOKING AREA. REPAIR AND MAINTAIN FAUCET. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED LEAK UNDERNEATH DELI COOLER CONTIANING DELI MEATS AND CHEESES. REPAIR LEAK AND MAINTAIN COOLER. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: OBSERVED MALFUNCTIONING THERMOMETER WITHIN DELI MEAT AND CHEESE COOLER. THERMOMETER WAS READING 52F AMBIENT AIR TEMPERATURE WITHIN COOLER WAS 40.3. MAKE SURE ALL THERMOMETERS ARE FULLY FUNCTIONING AT ALL TIMES.",41.820771529835895,-87.6994068536533,"(-87.6994068536533, 41.8207715298359)"
1508207,R U HUNGRY?,R U HUNGRY?,Restaurant,Risk 1 (High),1724 W 51st ST ,CHICAGO,IL,60609,10/27/2014,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED THE FRONT 2 DOOR COOLER NOT MAINTAINED, TORN RUBBER GASKET AROUND THE DOOR, INSTRUCTED TO REPAIR.",41.801395995579426,-87.6683671363446,"(-87.66836713634461, 41.80139599557942)"
1418779,YUM NOODLE CORP,AJIDA,Restaurant,Risk 1 (High),201 N WELLS ST ,CHICAGO,IL,60606,01/12/2015,Complaint,Pass w/ Conditions,"4. SOURCE OF CROSS CONTAMINATION CONTROLLED I.E. CUTTING BOARDS, FOOD  HANDLERS, UTENSILS, ETC - Comments: DURING INSPECTION IN A 2DR REFRIGERATOR FOUND 25-30 LBS OF RAW CHCIKEN FEET SITTING ON TOP OF RAW PORK NECK BONES INSIDE A LARGE GRAY PLASTIC CONTAINER. BOTH FOOD PRODUCTS WERE FOUND COMINGLED INSIDE CONTAINER. INSTRUCTED MANAGER TO ALWAYS STORE PORK AND CHICKEN PRODUCTS IN SEPARATE CONTINERS AT ALL TIMES. PRODUCT WAS DISCARDED BY MANAGER AND DENATURED. APPROXIMATE VALUE OF PRODUCT $125.00 CRITICAL CITATION ISSUED. ALSO REVIEWED WITH MANAGER MINIMUM COOKING TEMPERATURES FOR RAW PORK IS 155F FOR 15 SECS. AND 165F FOR 15 SECS FOR CHICKEN. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: MUST PROPERLY LABEL ALL PREPARED, AND COOKED FOODS WITH DATE AND PRODUCT NAME AT AL TIMES INSIDE ALL COOLERS AND REFRIGERATORS. ALL FOODS NOT FOUND IN ORIGINAL CONTAINERS MUST BE PROPERLY LABELED AT ALL TIMES. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN AND SANITIZE RAMEN NOODLE MAKING MACHINE TO REMOVE PASTA CRUMBS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REMOVE EXCESSIVE DUST ACCUMULATION FROM RESTROOM CEILING VENTS AND CEILING VENT ABOVE THE COOKING AREA.  ALSO MUST CLEAN/ AND OR REPLACE EXHAUST HOOD VENTS AT THE CANOPY WITH EXECESSIVE GREASE ACCUMULATION.",41.885758730147366,-87.63378404961261,"(-87.63378404961261, 41.885758730147366)"
1385783,BRICKS SPORTS BAR & GRILL,BRICKS SPORTS BAR & GRILL,Restaurant,Risk 1 (High),4422 W MADISON ST ,CHICAGO,IL,60624,11/25/2014,Canvass,Out of Business,,41.880709192327906,-87.7364371763382,"(-87.73643717633821, 41.880709192327906)"
2304635,"PASSION HOUSE CAFE #3, LLC","PASSION HOUSE CAFE #3, LLC",Restaurant,Risk 2 (Medium),1200 N NORTH BRANCH ST ,CHICAGO,IL,60642,08/14/2019,License,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY DURING INSPECTION. INSTRUCTED TO COMPLY. PRIORITY FOUNDATION VIOLATION 7-38-010 NO CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED PROCEDURE, BUT NO CLEAN UP KIT FOR RESPONDING TO VOMITING AND DIARRHEA EVENTS. INSTRUCTED TO COMPLY. PRIORITY FOUNDATION VIOLATION 7-38-005 NO CITATION ISSUED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED EXPOSED CONCRETE BEHIND THE PREP AREA OF THE FACILITY. INSTRUCTED THAT WALLS SHOULD BE SMOOTH AND EASILY CLEANABLE.",41.903523070621596,-87.65561371981892,"(-87.65561371981892, 41.90352307062159)"
2064799,PIZZA IMPERIO,PIZZA IMPERIO,Restaurant,Risk 2 (Medium),3441 W Lawrence AVE ,CHICAGO,IL,60625,06/22/2017,Canvass,Pass w/ Conditions,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO CERTIFIED FOOD MANAGER PRESENT WITH A CITY OF CHICAGO FOOD SANITATION CERTIFICATE WHILE POTENTIALLY HAZARDOUS FOODS (PIZZA SLICES) ARE BEING HANDLED/PREPARED/SERVED. MANAGEMENT INSTRUCTED THAT A CERTIFIED FOOD MANAGER MUST BE PRESENT AT ALL TIMES WHILE POTENTIALLY HAZARDOUS FOOD IS BEING HANDLED/PREPARED OR SERVED.  SERIOUS VIOLATION 7-38-012.   | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS ALONG WALLS AND IN ALL CORNERS THROUGHOUT THE PREMISES REQUIRE A DETAIL CLEANING AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED WATER STAINED CEILING TILES NEAR THE REAR EXIT DOOR.INSTRUCTED TO REPLACE WATER STAINED CEILING TILES AND MAINTAIN. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: 1 FOOD HANDLER WITH NO PROOF OF FOOD HANDLER TRAINING.INSTRUCTED TO PROVIDE AND MAINTAIN.",41.968273757691634,-87.71503900705481,"(-87.7150390070548, 41.96827375769163)"
1965966,GOGO FOOD MARKET,GOGO FOOD MARKET,Grocery Store,Risk 1 (High),1800 S PULASKI RD ,CHICAGO,IL,60623,10/05/2016,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED RAW WOOD STORAGE SHELVES, AND TABLE, INSTRUCTED TO SEAL. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED THE CUTTING BOARDS, SLICER, PREP TABLE NOT CLEAN, INSTRUCTED TO CLEAN AND SANITIZE. ALSO CLEAN INTERIOR OF COOLERS,  FRYER DOORS,AND MICROWAVE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED WALL MOUNTED SINK IN RESTROOM STARTING TO COME APART FROM THE WALL. 1/2' GAP IN WALL, INSTRUCTED TO REPAIR.ALSO CLEAN CEILING VENTS. | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: OBSERVED EMPLOYEE WITHOUT HAIRNETS ON AT THIS TIME, INSTRUCTED TO PROVIDE.",41.85694145539675,-87.72505491415859,"(-87.7250549141586, 41.85694145539675)"
1305414,DUNKIN DONUTS,DUNKIN DONUTS,Restaurant,Risk 2 (Medium),6641 S CICERO AVE ,CHICAGO,IL,60638,09/13/2013,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: CUTTING BOARD AT PREP LINE STAINED, WITH DARK GROOVES. INSTD TO REPAIR/REPLACE SAME. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: LIGHTSHIELDS NOT CLEAN. CLEAN SAME. REPLACE MISSING CEILING TILE IN EMPLOYEE TOILET ROOM. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: CRACKED LIGHTSHIELD IN REAR. REPLACE SAME.",41.77173509866238,-87.74192339572538,"(-87.74192339572537, 41.77173509866238)"
1501770,JEWEL FOOD STORE #3455,JEWEL FOOD STORE #3455,Grocery Store,Risk 1 (High),4355 N SHERIDAN RD ,CHICAGO,IL,60613,11/13/2014,Canvass,Pass w/ Conditions,"29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINOR VIOLATION #43 NOT CORRECTED FROM INSPECTION REPORT #1396017 ON 2/6/2014. (43) THE ICE DISPENSER SCOOP IS LEFT ON TOP OF THE DUSTY TOP OF THE MACHINE, STORE THE SCOOP IN A SANITARY HOLDER. SERIOUS VIOLATION 7-42-090 | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: INSTRUCTED TO REMOVE CUTTING BOARDS STORED DIRECTLY BEHIND THE FAUCET HEAD OF THE 3-COMPARTMENT SINK TO AVOID SPLASH DEBRIS FROM WASHING DIRTY DISHES. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: FOUND CHEMICAL DEPOSITS ON THE EXTERIOR PANEL OF THE HIGH TEMPERATURE DISHMACHINE. INSTRUCTED TO DETAIL CLEAN AND SCRUB AFFECTED AREAS. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INSTRUCTED TO DETAIL CLEAN THE CAN OPENER/HOLSTER AT THE BAKERY AND THE RUBBER GASKETS AROUND THE REFRIGERATION UNITS BEHIND THE DELI TO REMOVE FOOD DEBRIS BUILDUP AND SPLATTER. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED WHITE CHEMICAL DEPOSITS ON THE WALL DIRECTLY TO THE LEFT OF THE HIGH TEMPERATURE DISH MACHINE. INSTRUCTED TO SCRUB, DETAIL CLEAN, AND SANITIZE AFFECTED AREAS. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: REMOVE UNECCESSARY ITEMS AND RE-ORGANIZE THE STORAGE CLOSET OFF THE MEAT WALK-IN COOLER TO ALLOW PROPER CLEANING OF THE WALLS AND FLOORS.",41.96139777990347,-87.65459297484728,"(-87.65459297484728, 41.96139777990347)"
277530,CHURCH'S CHICKEN # 970,CHURCH'S CHICKEN # 970,Restaurant,Risk 2 (Medium),2 S PULASKI RD ,CHICAGO,IL,60624,07/19/2010,Complaint Re-Inspection,Pass,,41.880676990873795,-87.7258161269194,"(-87.72581612691941, 41.8806769908738)"
